Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_direction
01/06/23,00:45,2023-01-06 00:45:00,45,94,0,
01/06/23,01:00,2023-01-06 01:00:00,45,94,0,
01/06/23,01:15,2023-01-06 01:15:00,45,94,0,
01/06/23,01:30,2023-01-06 01:30:00,45,94,0,
01/06/23,01:45,2023-01-06 01:45:00,45,94,0,
01/06/23,02:00,2023-01-06 02:00:00,45,94,0,
01/06/23,02:15,2023-01-06 02:15:00,45,94,0,
01/06/23,02:30,2023-01-06 02:30:00,45,94,0,
01/06/23,02:45,2023-01-06 02:45:00,44,94,0,
01/06/23,03:00,2023-01-06 03:00:00,44,94,0,
01/06/23,03:15,2023-01-06 03:15:00,44,94,0,
01/06/23,03:30,2023-01-06 03:30:00,44,94,0,
01/06/23,03:45,2023-01-06 03:45:00,44,94,0,
01/06/23,04:00,2023-01-06 04:00:00,44,94,0,
01/06/23,04:15,2023-01-06 04:15:00,43,94,0,
01/06/23,04:30,2023-01-06 04:30:00,43,94,0,
01/06/23,04:45,2023-01-06 04:45:00,44,94,0,
01/06/23,05:00,2023-01-06 05:00:00,44,94,0,
01/06/23,05:15,2023-01-06 05:15:00,43,94,0,
01/06/23,05:30,2023-01-06 05:30:00,43,94,0,
01/06/23,05:45,2023-01-06 05:45:00,43,94,0,
01/06/23,06:00,2023-01-06 06:00:00,43,94,0,
01/06/23,06:15,2023-01-06 06:15:00,42,94,0,
01/06/23,06:30,2023-01-06 06:30:00,42,94,0,
01/06/23,06:45,2023-01-06 06:45:00,42,94,0,
01/06/23,07:00,2023-01-06 07:00:00,42,94,0,
01/06/23,07:15,2023-01-06 07:15:00,42,94,0,
01/06/23,07:30,2023-01-06 07:30:00,42,94,0,
01/06/23,07:45,2023-01-06 07:45:00,43,94,0,
01/06/23,08:01,2023-01-06 08:01:00,43,94,0,
01/06/23,08:15,2023-01-06 08:15:00,44,94,0,
01/06/23,08:30,2023-01-06 08:30:00,44,94,0,
01/06/23,08:45,2023-01-06 08:45:00,45,94,0,
01/06/23,09:00,2023-01-06 09:00:00,46,94,0,
01/06/23,09:15,2023-01-06 09:15:00,47,94,0,
01/06/23,09:30,2023-01-06 09:30:00,48,93,0,
01/06/23,09:45,2023-01-06 09:45:00,50,90,0,
01/06/23,10:01,2023-01-06 10:01:00,50,85,0,
01/06/23,10:16,2023-01-06 10:16:00,51,82,0,
01/06/23,10:30,2023-01-06 10:30:00,51,82,0,
01/06/23,10:46,2023-01-06 10:46:00,53,74,0,
01/06/23,11:01,2023-01-06 11:01:00,54,70,0,
01/06/23,11:15,2023-01-06 11:15:00,55,63,0,
01/06/23,11:30,2023-01-06 11:30:00,55,65,0,
01/06/23,11:45,2023-01-06 11:45:00,56,66,0,
01/06/23,12:00,2023-01-06 12:00:00,56,66,0,
01/06/23,12:15,2023-01-06 12:15:00,56,65,0,
01/06/23,12:30,2023-01-06 12:30:00,56,64,0,
01/06/23,12:45,2023-01-06 12:45:00,57,64,0,
01/06/23,13:00,2023-01-06 13:00:00,58,62,0,
01/06/23,13:15,2023-01-06 13:15:00,58,62,0,
01/06/23,13:30,2023-01-06 13:30:00,58,63,0,
01/06/23,13:45,2023-01-06 13:45:00,61,56,0,
01/06/23,14:00,2023-01-06 14:00:00,61,53,0,
01/06/23,14:15,2023-01-06 14:15:00,62,54,0,
01/06/23,14:30,2023-01-06 14:30:00,62,53,0,
01/06/23,14:45,2023-01-06 14:45:00,62,53,0,
01/06/23,15:00,2023-01-06 15:00:00,61,53,0,
01/06/23,15:15,2023-01-06 15:15:00,61,62,0,
01/06/23,15:30,2023-01-06 15:30:00,61,63,0,
01/06/23,15:45,2023-01-06 15:45:00,57,70,0,
01/06/23,16:00,2023-01-06 16:00:00,56,73,0,
01/06/23,16:15,2023-01-06 16:15:00,56,73,0,
01/06/23,16:30,2023-01-06 16:30:00,55,73,0,
01/06/23,16:45,2023-01-06 16:45:00,54,74,0,
01/06/23,17:00,2023-01-06 17:00:00,54,75,0,
01/06/23,17:15,2023-01-06 17:15:00,53,76,0,
01/06/23,17:30,2023-01-06 17:30:00,53,76,0,
01/06/23,17:45,2023-01-06 17:45:00,51,82,0,
01/06/23,18:00,2023-01-06 18:00:00,51,82,0,
01/06/23,18:15,2023-01-06 18:15:00,51,80,0,
01/06/23,18:30,2023-01-06 18:30:00,51,79,0,
01/06/23,18:45,2023-01-06 18:45:00,53,71,0,
01/06/23,19:00,2023-01-06 19:00:00,52,77,0,
01/06/23,19:15,2023-01-06 19:15:00,52,79,0,
01/06/23,19:30,2023-01-06 19:30:00,51,79,0,
01/06/23,19:45,2023-01-06 19:45:00,50,78,0,
01/06/23,20:00,2023-01-06 20:00:00,49,80,0,
01/06/23,20:15,2023-01-06 20:15:00,48,83,0,
01/06/23,20:30,2023-01-06 20:30:00,48,83,0,
01/06/23,20:45,2023-01-06 20:45:00,47,86,0,
01/06/23,21:00,2023-01-06 21:00:00,47,86,0,
01/06/23,21:15,2023-01-06 21:15:00,47,87,0,
01/06/23,21:30,2023-01-06 21:30:00,47,87,0,
01/06/23,21:45,2023-01-06 21:45:00,48,82,0,
01/06/23,22:00,2023-01-06 22:00:00,48,79,0,
01/06/23,22:15,2023-01-06 22:15:00,48,76,0,
01/06/23,22:30,2023-01-06 22:30:00,48,76,0,
01/06/23,22:45,2023-01-06 22:45:00,52,65,0,
01/06/23,23:00,2023-01-06 23:00:00,52,66,0,
01/06/23,23:15,2023-01-06 23:15:00,52,64,0,
01/06/23,23:30,2023-01-06 23:30:00,52,64,0,
01/06/23,23:45,2023-01-06 23:45:00,52,64,1,355
01/07/23,00:00,2023-01-07 00:00:00,52,62,0,
01/07/23,00:15,2023-01-07 00:15:00,52,63,0,
01/07/23,00:30,2023-01-07 00:30:00,51,63,0,
01/07/23,00:45,2023-01-07 00:45:00,51,64,0,
01/07/23,01:00,2023-01-07 01:00:00,51,63,0,
01/07/23,01:15,2023-01-07 01:15:00,51,62,0,
01/07/23,01:30,2023-01-07 01:30:00,51,62,0,
01/07/23,01:45,2023-01-07 01:45:00,53,60,0,
01/07/23,02:00,2023-01-07 02:00:00,52,61,0,
01/07/23,02:15,2023-01-07 02:15:00,52,62,0,
01/07/23,02:30,2023-01-07 02:30:00,52,61,0,
01/07/23,02:45,2023-01-07 02:45:00,51,63,0,
01/07/23,03:00,2023-01-07 03:00:00,51,64,0,
01/07/23,03:15,2023-01-07 03:15:00,50,66,0,
01/07/23,03:30,2023-01-07 03:30:00,50,65,0,
01/07/23,03:45,2023-01-07 03:45:00,50,66,0,
01/07/23,04:00,2023-01-07 04:00:00,50,66,0,
01/07/23,04:15,2023-01-07 04:15:00,50,66,0,
01/07/23,04:30,2023-01-07 04:30:00,50,66,0,
01/07/23,04:45,2023-01-07 04:45:00,53,60,3,32
01/07/23,05:00,2023-01-07 05:00:00,53,60,3,29
01/07/23,05:15,2023-01-07 05:15:00,53,60,4,34
01/07/23,05:30,2023-01-07 05:30:00,53,60,4,30
01/07/23,05:45,2023-01-07 05:45:00,53,60,2,28
01/07/23,06:00,2023-01-07 06:00:00,53,60,1,36
01/07/23,06:15,2023-01-07 06:15:00,52,61,0,
01/07/23,06:30,2023-01-07 06:30:00,52,62,0,
01/07/23,06:45,2023-01-07 06:45:00,50,66,0,
01/07/23,07:00,2023-01-07 07:00:00,50,67,0,
01/07/23,07:15,2023-01-07 07:15:00,51,65,0,
01/07/23,07:30,2023-01-07 07:30:00,51,65,0,
01/07/23,07:45,2023-01-07 07:45:00,52,62,0,
01/07/23,08:00,2023-01-07 08:00:00,53,61,1,34
01/07/23,08:15,2023-01-07 08:15:00,54,59,0,
01/07/23,08:30,2023-01-07 08:30:00,54,60,0,
01/07/23,08:45,2023-01-07 08:45:00,55,59,0,
01/07/23,09:00,2023-01-07 09:00:00,55,59,0,
01/07/23,09:15,2023-01-07 09:15:00,55,59,1,34
01/07/23,09:30,2023-01-07 09:30:00,56,58,1,34
01/07/23,09:45,2023-01-07 09:45:00,58,55,0,
01/07/23,10:00,2023-01-07 10:00:00,59,53,0,
01/07/23,10:15,2023-01-07 10:15:00,59,54,0,
01/07/23,10:30,2023-01-07 10:30:00,59,55,0,
01/07/23,10:45,2023-01-07 10:45:00,60,51,1,44
01/07/23,11:00,2023-01-07 11:00:00,61,49,0,
01/07/23,11:15,2023-01-07 11:15:00,62,46,1,30
01/07/23,11:30,2023-01-07 11:30:00,62,49,1,31
01/07/23,11:45,2023-01-07 11:45:00,63,46,0,
01/07/23,12:00,2023-01-07 12:00:00,63,47,0,
01/07/23,12:15,2023-01-07 12:15:00,63,47,0,
01/07/23,12:30,2023-01-07 12:30:00,63,48,0,
01/07/23,12:45,2023-01-07 12:45:00,64,45,0,
01/07/23,13:00,2023-01-07 13:00:00,64,47,0,
01/07/23,13:15,2023-01-07 13:15:00,64,44,0,
01/07/23,13:30,2023-01-07 13:30:00,64,40,0,
01/07/23,13:45,2023-01-07 13:45:00,65,38,0,
01/07/23,14:00,2023-01-07 14:00:00,65,40,0,
01/07/23,14:15,2023-01-07 14:15:00,65,55,0,
01/07/23,14:30,2023-01-07 14:30:00,65,58,0,
01/07/23,14:45,2023-01-07 14:45:00,61,70,0,
01/07/23,15:00,2023-01-07 15:00:00,61,65,0,
01/07/23,15:15,2023-01-07 15:15:00,61,68,0,
01/07/23,15:30,2023-01-07 15:30:00,61,68,0,
01/07/23,15:45,2023-01-07 15:45:00,60,68,0,
01/07/23,16:00,2023-01-07 16:00:00,60,69,0,
01/07/23,16:15,2023-01-07 16:15:00,59,68,0,
01/07/23,16:30,2023-01-07 16:30:00,59,69,0,
01/07/23,16:45,2023-01-07 16:45:00,57,75,0,
01/07/23,17:00,2023-01-07 17:00:00,57,77,0,
01/07/23,17:15,2023-01-07 17:15:00,56,79,0,
01/07/23,17:30,2023-01-07 17:30:00,56,79,0,
01/07/23,17:45,2023-01-07 17:45:00,55,82,0,
01/07/23,18:00,2023-01-07 18:00:00,54,82,0,
01/07/23,18:15,2023-01-07 18:15:00,54,84,0,
01/07/23,18:30,2023-01-07 18:30:00,54,85,0,
01/07/23,18:45,2023-01-07 18:45:00,53,86,0,
01/07/23,19:00,2023-01-07 19:00:00,53,86,0,
01/07/23,19:15,2023-01-07 19:15:00,53,86,0,
01/07/23,19:30,2023-01-07 19:30:00,52,86,0,
01/07/23,19:45,2023-01-07 19:45:00,51,87,0,
01/07/23,20:00,2023-01-07 20:00:00,51,88,0,
01/07/23,20:15,2023-01-07 20:15:00,51,87,0,
01/07/23,20:30,2023-01-07 20:30:00,51,87,0,
01/07/23,20:45,2023-01-07 20:45:00,50,86,0,
01/07/23,21:00,2023-01-07 21:00:00,50,87,0,
01/07/23,21:15,2023-01-07 21:15:00,49,88,0,
01/07/23,21:30,2023-01-07 21:30:00,49,88,0,
01/07/23,21:45,2023-01-07 21:45:00,48,88,0,
01/07/23,22:00,2023-01-07 22:00:00,48,88,0,
01/07/23,22:15,2023-01-07 22:15:00,48,87,0,
01/07/23,22:30,2023-01-07 22:30:00,48,87,0,
01/07/23,22:45,2023-01-07 22:45:00,49,85,0,
01/07/23,23:00,2023-01-07 23:00:00,49,84,0,
01/07/23,23:15,2023-01-07 23:15:00,48,82,0,
01/07/23,23:30,2023-01-07 23:30:00,47,82,0,
01/07/23,23:46,2023-01-07 23:46:00,47,81,0,
01/08/23,00:00,2023-01-08 00:00:00,48,79,0,
01/08/23,00:15,2023-01-08 00:15:00,48,80,0,
01/08/23,00:30,2023-01-08 00:30:00,48,80,0,
01/08/23,00:45,2023-01-08 00:45:00,48,78,0,
01/08/23,01:00,2023-01-08 01:00:00,48,76,0,
01/08/23,01:16,2023-01-08 01:16:00,48,77,0,
01/08/23,01:31,2023-01-08 01:31:00,48,77,0,
01/08/23,01:46,2023-01-08 01:46:00,47,78,0,
01/08/23,02:00,2023-01-08 02:00:00,47,79,0,
01/08/23,02:16,2023-01-08 02:16:00,47,80,0,
01/08/23,02:30,2023-01-08 02:30:00,47,80,0,
01/08/23,02:45,2023-01-08 02:45:00,47,79,0,
01/08/23,03:00,2023-01-08 03:00:00,47,80,0,
01/08/23,03:15,2023-01-08 03:15:00,47,80,0,
01/08/23,03:30,2023-01-08 03:30:00,47,80,0,
01/08/23,03:45,2023-01-08 03:45:00,46,80,0,
01/08/23,04:00,2023-01-08 04:00:00,46,81,0,
01/08/23,04:15,2023-01-08 04:15:00,47,81,0,
01/08/23,04:30,2023-01-08 04:30:00,47,81,0,
01/08/23,04:46,2023-01-08 04:46:00,47,79,0,
01/08/23,05:00,2023-01-08 05:00:00,47,80,0,
01/08/23,05:15,2023-01-08 05:15:00,47,80,0,
01/08/23,05:30,2023-01-08 05:30:00,47,80,0,
01/08/23,05:45,2023-01-08 05:45:00,48,78,0,
01/08/23,06:00,2023-01-08 06:00:00,48,76,0,
01/08/23,06:15,2023-01-08 06:15:00,49,76,0,
01/08/23,06:30,2023-01-08 06:30:00,49,76,0,
01/08/23,06:45,2023-01-08 06:45:00,49,77,0,
01/08/23,07:01,2023-01-08 07:01:00,49,76,0,
01/08/23,07:15,2023-01-08 07:15:00,49,78,0,
01/08/23,07:30,2023-01-08 07:30:00,49,78,0,
01/08/23,07:46,2023-01-08 07:46:00,49,80,0,
01/08/23,08:00,2023-01-08 08:00:00,49,80,0,
01/08/23,08:15,2023-01-08 08:15:00,50,78,0,
01/08/23,08:30,2023-01-08 08:30:00,50,78,0,
01/08/23,08:45,2023-01-08 08:45:00,52,76,0,
01/08/23,09:00,2023-01-08 09:00:00,52,75,0,
01/08/23,09:16,2023-01-08 09:16:00,53,73,0,
01/08/23,09:31,2023-01-08 09:31:00,53,74,0,
01/08/23,09:45,2023-01-08 09:45:00,54,71,0,
01/08/23,10:00,2023-01-08 10:00:00,55,69,0,
01/08/23,10:15,2023-01-08 10:15:00,56,67,0,
01/08/23,10:32,2023-01-08 10:32:00,56,67,0,
01/08/23,10:45,2023-01-08 10:45:00,57,67,0,
01/08/23,11:00,2023-01-08 11:00:00,57,67,0,
01/08/23,11:15,2023-01-08 11:15:00,57,64,0,
01/08/23,11:31,2023-01-08 11:31:00,57,62,0,
01/08/23,11:45,2023-01-08 11:45:00,59,60,0,
01/08/23,12:00,2023-01-08 12:00:00,59,59,0,
01/08/23,12:15,2023-01-08 12:15:00,59,58,0,
01/08/23,12:31,2023-01-08 12:31:00,59,57,0,
01/08/23,12:45,2023-01-08 12:45:00,60,55,0,
01/08/23,13:00,2023-01-08 13:00:00,60,56,0,
01/08/23,13:15,2023-01-08 13:15:00,60,56,0,
01/08/23,13:31,2023-01-08 13:31:00,60,57,0,
01/08/23,13:45,2023-01-08 13:45:00,61,56,0,
01/08/23,14:00,2023-01-08 14:00:00,62,54,0,
01/08/23,14:15,2023-01-08 14:15:00,61,52,0,
01/08/23,14:31,2023-01-08 14:31:00,61,52,0,
01/08/23,14:45,2023-01-08 14:45:00,62,53,0,
01/08/23,15:00,2023-01-08 15:00:00,62,53,0,
01/08/23,15:15,2023-01-08 15:15:00,62,54,0,
01/08/23,15:31,2023-01-08 15:31:00,62,52,0,
01/08/23,15:45,2023-01-08 15:45:00,61,59,0,
01/08/23,16:00,2023-01-08 16:00:00,61,59,0,
01/08/23,16:15,2023-01-08 16:15:00,60,60,0,
01/08/23,16:31,2023-01-08 16:31:00,60,60,0,
01/08/23,16:45,2023-01-08 16:45:00,59,58,0,
01/08/23,17:00,2023-01-08 17:00:00,59,62,0,
01/08/23,17:15,2023-01-08 17:15:00,58,64,0,
01/08/23,17:31,2023-01-08 17:31:00,58,63,0,
01/08/23,17:45,2023-01-08 17:45:00,57,65,0,
01/08/23,18:00,2023-01-08 18:00:00,57,65,0,
01/08/23,18:15,2023-01-08 18:15:00,57,66,0,
01/08/23,18:31,2023-01-08 18:31:00,57,68,0,
01/08/23,18:45,2023-01-08 18:45:00,56,73,0,
01/08/23,19:00,2023-01-08 19:00:00,55,79,0,
01/08/23,19:15,2023-01-08 19:15:00,54,83,0,
01/08/23,19:31,2023-01-08 19:31:00,54,83,0,
01/08/23,19:45,2023-01-08 19:45:00,54,84,0,
01/08/23,20:00,2023-01-08 20:00:00,54,83,0,
01/08/23,20:15,2023-01-08 20:15:00,54,82,0,
01/08/23,20:31,2023-01-08 20:31:00,54,82,0,
01/08/23,20:45,2023-01-08 20:45:00,53,85,0,
01/08/23,21:00,2023-01-08 21:00:00,52,87,0,
01/08/23,21:15,2023-01-08 21:15:00,51,88,0,
01/08/23,21:31,2023-01-08 21:31:00,51,89,0,
01/08/23,21:45,2023-01-08 21:45:00,50,90,0,
01/08/23,22:00,2023-01-08 22:00:00,50,90,0,
01/08/23,22:15,2023-01-08 22:15:00,50,91,0,
01/08/23,22:31,2023-01-08 22:31:00,50,91,0,
01/08/23,22:45,2023-01-08 22:45:00,50,91,0,
01/08/23,23:00,2023-01-08 23:00:00,50,92,0,
01/08/23,23:15,2023-01-08 23:15:00,50,92,0,
01/08/23,23:31,2023-01-08 23:31:00,50,92,0,
01/08/23,23:45,2023-01-08 23:45:00,50,92,0,
01/09/23,00:00,2023-01-09 00:00:00,50,92,0,
01/09/23,00:15,2023-01-09 00:15:00,50,92,0,
01/09/23,00:31,2023-01-09 00:31:00,50,92,0,
01/09/23,00:45,2023-01-09 00:45:00,50,93,0,
01/09/23,01:00,2023-01-09 01:00:00,50,93,0,
01/09/23,01:15,2023-01-09 01:15:00,50,93,0,
01/09/23,01:31,2023-01-09 01:31:00,50,93,0,
01/09/23,01:45,2023-01-09 01:45:00,51,93,0,
01/09/23,02:00,2023-01-09 02:00:00,52,93,0,
01/09/23,02:15,2023-01-09 02:15:00,51,93,0,
01/09/23,02:31,2023-01-09 02:31:00,51,93,0,
01/09/23,02:45,2023-01-09 02:45:00,51,93,0,
01/09/23,03:00,2023-01-09 03:00:00,51,93,0,
01/09/23,03:15,2023-01-09 03:15:00,51,93,0,
01/09/23,03:31,2023-01-09 03:31:00,51,93,0,
01/09/23,03:45,2023-01-09 03:45:00,51,93,0,
01/09/23,04:00,2023-01-09 04:00:00,51,93,0,
01/09/23,04:15,2023-01-09 04:15:00,51,93,0,
01/09/23,04:31,2023-01-09 04:31:00,52,93,0,
01/09/23,04:45,2023-01-09 04:45:00,51,93,0,
01/09/23,05:00,2023-01-09 05:00:00,51,93,0,
01/09/23,05:15,2023-01-09 05:15:00,51,93,0,
01/09/23,05:31,2023-01-09 05:31:00,51,93,0,
01/09/23,05:45,2023-01-09 05:45:00,51,94,0,
01/09/23,06:00,2023-01-09 06:00:00,51,94,0,
01/09/23,06:15,2023-01-09 06:15:00,51,94,0,
01/09/23,06:31,2023-01-09 06:31:00,51,94,0,
01/09/23,06:45,2023-01-09 06:45:00,51,94,0,
01/09/23,07:00,2023-01-09 07:00:00,51,94,0,
01/09/23,07:15,2023-01-09 07:15:00,51,94,0,
01/09/23,07:31,2023-01-09 07:31:00,51,94,0,
01/09/23,07:45,2023-01-09 07:45:00,51,94,0,
01/09/23,08:00,2023-01-09 08:00:00,52,94,0,
01/09/23,08:15,2023-01-09 08:15:00,52,94,0,
01/09/23,08:31,2023-01-09 08:31:00,53,94,0,
01/09/23,08:45,2023-01-09 08:45:00,54,94,0,
01/09/23,09:00,2023-01-09 09:00:00,54,94,0,
01/09/23,09:15,2023-01-09 09:15:00,54,94,0,
01/09/23,09:31,2023-01-09 09:31:00,54,94,0,
01/09/23,09:45,2023-01-09 09:45:00,54,94,0,
01/09/23,10:00,2023-01-09 10:00:00,54,94,0,
01/09/23,10:15,2023-01-09 10:15:00,54,94,0,
01/09/23,10:31,2023-01-09 10:31:00,54,94,0,
01/09/23,10:45,2023-01-09 10:45:00,54,94,0,
01/09/23,11:00,2023-01-09 11:00:00,54,94,0,
01/09/23,11:15,2023-01-09 11:15:00,54,94,0,
01/09/23,11:31,2023-01-09 11:31:00,54,94,0,
01/09/23,11:45,2023-01-09 11:45:00,56,94,0,
01/09/23,12:00,2023-01-09 12:00:00,56,94,0,
01/09/23,12:15,2023-01-09 12:15:00,56,94,0,
01/09/23,12:31,2023-01-09 12:31:00,56,94,0,
01/09/23,12:45,2023-01-09 12:45:00,56,94,0,
01/09/23,13:00,2023-01-09 13:00:00,56,94,0,
01/09/23,13:15,2023-01-09 13:15:00,56,94,1,109
01/09/23,13:31,2023-01-09 13:31:00,56,94,1,115
01/09/23,13:45,2023-01-09 13:45:00,56,94,1,63
01/09/23,14:00,2023-01-09 14:00:00,55,94,1,26
01/09/23,14:15,2023-01-09 14:15:00,55,94,0,
01/09/23,14:31,2023-01-09 14:31:00,55,94,0,
01/09/23,14:45,2023-01-09 14:45:00,55,94,0,
01/09/23,15:00,2023-01-09 15:00:00,56,94,2,126
01/09/23,15:15,2023-01-09 15:15:00,56,94,1,151
01/09/23,15:31,2023-01-09 15:31:00,56,94,0,
01/09/23,15:45,2023-01-09 15:45:00,56,94,1,153
01/09/23,16:00,2023-01-09 16:00:00,56,94,1,153
01/09/23,16:15,2023-01-09 16:15:00,56,94,1,153
01/09/23,16:31,2023-01-09 16:31:00,56,94,0,
01/09/23,16:45,2023-01-09 16:45:00,56,94,0,
01/09/23,17:00,2023-01-09 17:00:00,57,94,1,146
01/09/23,17:15,2023-01-09 17:15:00,57,94,2,160
01/09/23,17:31,2023-01-09 17:31:00,57,94,1,160
01/09/23,17:45,2023-01-09 17:45:00,57,94,1,164
01/09/23,18:00,2023-01-09 18:00:00,57,94,0,
01/09/23,18:15,2023-01-09 18:15:00,57,94,0,
01/09/23,18:31,2023-01-09 18:31:00,57,94,0,
01/09/23,18:45,2023-01-09 18:45:00,57,94,0,
01/09/23,19:00,2023-01-09 19:00:00,57,94,1,142
01/09/23,19:15,2023-01-09 19:15:00,57,94,1,160
01/09/23,19:31,2023-01-09 19:31:00,57,94,1,159
01/09/23,19:45,2023-01-09 19:45:00,57,94,0,
01/09/23,20:00,2023-01-09 20:00:00,57,94,1,159
01/09/23,20:15,2023-01-09 20:15:00,57,94,1,106
01/09/23,20:31,2023-01-09 20:31:00,57,94,1,173
01/09/23,20:45,2023-01-09 20:45:00,57,94,1,269
01/09/23,21:00,2023-01-09 21:00:00,57,94,1,210
01/09/23,21:15,2023-01-09 21:15:00,57,94,0,
01/09/23,21:31,2023-01-09 21:31:00,57,94,0,
01/09/23,21:45,2023-01-09 21:45:00,57,94,0,
01/09/23,22:00,2023-01-09 22:00:00,57,94,0,
01/09/23,22:15,2023-01-09 22:15:00,57,94,0,
01/09/23,22:31,2023-01-09 22:31:00,57,94,0,
01/09/23,22:45,2023-01-09 22:45:00,57,94,0,
01/09/23,23:00,2023-01-09 23:00:00,57,94,0,
01/09/23,23:15,2023-01-09 23:15:00,57,94,0,
01/09/23,23:31,2023-01-09 23:31:00,57,94,0,
01/09/23,23:45,2023-01-09 23:45:00,58,94,0,
01/10/23,00:00,2023-01-10 00:00:00,58,94,0,
01/10/23,00:15,2023-01-10 00:15:00,58,94,0,
01/10/23,00:31,2023-01-10 00:31:00,58,94,0,
01/10/23,00:45,2023-01-10 00:45:00,58,94,0,
01/10/23,01:00,2023-01-10 01:00:00,58,94,0,
01/10/23,01:15,2023-01-10 01:15:00,58,94,0,
01/10/23,01:31,2023-01-10 01:31:00,58,94,0,
01/10/23,01:45,2023-01-10 01:45:00,58,94,0,
01/10/23,02:00,2023-01-10 02:00:00,57,94,0,
01/10/23,02:15,2023-01-10 02:15:00,57,94,0,
01/10/23,02:31,2023-01-10 02:31:00,57,94,0,
01/10/23,02:45,2023-01-10 02:45:00,57,94,0,
01/10/23,03:00,2023-01-10 03:00:00,57,94,0,
01/10/23,03:15,2023-01-10 03:15:00,57,94,0,
01/10/23,03:31,2023-01-10 03:31:00,57,94,0,
01/10/23,03:45,2023-01-10 03:45:00,57,94,0,
01/10/23,04:00,2023-01-10 04:00:00,57,94,0,
01/10/23,04:15,2023-01-10 04:15:00,57,94,0,
01/10/23,04:31,2023-01-10 04:31:00,57,94,0,
01/10/23,04:45,2023-01-10 04:45:00,57,95,0,
01/10/23,05:00,2023-01-10 05:00:00,56,95,0,
01/10/23,05:15,2023-01-10 05:15:00,56,94,0,
01/10/23,05:31,2023-01-10 05:31:00,56,94,0,
01/10/23,05:45,2023-01-10 05:45:00,56,94,0,
01/10/23,06:00,2023-01-10 06:00:00,56,95,0,
01/10/23,06:15,2023-01-10 06:15:00,56,95,0,
01/10/23,06:31,2023-01-10 06:31:00,56,94,0,
01/10/23,06:45,2023-01-10 06:45:00,57,95,0,
01/10/23,07:01,2023-01-10 07:01:00,57,95,0,
01/10/23,07:15,2023-01-10 07:15:00,57,95,0,
01/11/23,14:30,2023-01-11 14:30:00,59,73,0,
01/11/23,14:45,2023-01-11 14:45:00,59,74,0,
01/11/23,15:00,2023-01-11 15:00:00,58,78,0,
01/11/23,15:15,2023-01-11 15:15:00,57,79,0,
01/11/23,15:45,2023-01-11 15:45:00,56,82,0,
01/11/23,16:00,2023-01-11 16:00:00,56,84,0,
01/11/23,16:15,2023-01-11 16:15:00,55,84,0,
01/11/23,16:45,2023-01-11 16:45:00,54,85,0,
01/11/23,17:00,2023-01-11 17:00:00,54,86,0,
01/11/23,17:15,2023-01-11 17:15:00,53,87,0,
01/11/23,17:45,2023-01-11 17:45:00,52,89,0,
01/11/23,18:00,2023-01-11 18:00:00,52,89,0,
01/11/23,18:15,2023-01-11 18:15:00,51,90,0,
01/11/23,18:45,2023-01-11 18:45:00,50,91,0,
01/11/23,19:00,2023-01-11 19:00:00,50,91,0,
01/11/23,19:15,2023-01-11 19:15:00,50,91,0,
01/11/23,19:45,2023-01-11 19:45:00,50,92,0,
01/11/23,20:00,2023-01-11 20:00:00,49,92,0,
01/11/23,20:15,2023-01-11 20:15:00,49,92,0,
01/11/23,20:45,2023-01-11 20:45:00,50,93,0,
01/11/23,21:00,2023-01-11 21:00:00,49,93,0,
01/11/23,21:15,2023-01-11 21:15:00,49,93,0,
01/11/23,21:45,2023-01-11 21:45:00,49,93,0,
01/11/23,22:00,2023-01-11 22:00:00,49,93,0,
01/11/23,22:15,2023-01-11 22:15:00,48,93,0,
01/11/23,22:45,2023-01-11 22:45:00,49,92,0,
01/11/23,23:00,2023-01-11 23:00:00,48,91,0,
01/11/23,23:15,2023-01-11 23:15:00,50,86,0,
01/11/23,23:45,2023-01-11 23:45:00,53,70,1,16
01/12/23,00:00,2023-01-12 00:00:00,54,66,2,19
01/12/23,00:15,2023-01-12 00:15:00,54,64,2,39
01/12/23,00:45,2023-01-12 00:45:00,54,63,1,41
01/12/23,01:00,2023-01-12 01:00:00,54,63,1,34
01/12/23,01:15,2023-01-12 01:15:00,54,63,2,28
01/12/23,01:45,2023-01-12 01:45:00,53,63,1,24
01/12/23,02:00,2023-01-12 02:00:00,54,62,2,30
01/12/23,02:15,2023-01-12 02:15:00,54,62,1,26
01/12/23,02:45,2023-01-12 02:45:00,53,63,0,
01/12/23,03:00,2023-01-12 03:00:00,53,63,1,30
01/12/23,03:15,2023-01-12 03:15:00,53,62,2,30
01/12/23,03:45,2023-01-12 03:45:00,53,62,1,30
01/12/23,04:00,2023-01-12 04:00:00,54,61,1,32
01/12/23,04:15,2023-01-12 04:15:00,54,60,1,29
01/12/23,04:45,2023-01-12 04:45:00,54,60,1,37
01/12/23,05:00,2023-01-12 05:00:00,54,59,1,18
01/12/23,05:15,2023-01-12 05:15:00,54,59,1,30
01/12/23,05:45,2023-01-12 05:45:00,54,58,0,
01/12/23,06:00,2023-01-12 06:00:00,54,58,2,37
01/12/23,06:15,2023-01-12 06:15:00,54,59,2,30
01/12/23,06:45,2023-01-12 06:45:00,54,58,1,23
01/12/23,07:00,2023-01-12 07:00:00,54,59,1,30
01/12/23,07:15,2023-01-12 07:15:00,54,58,2,22
