Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_gust
01/03/24,03:50,2024-01-03 03:50:00,50.27,99.7,4.64,7.53
01/03/24,04:00,2024-01-03 04:00:00,50.21,99.8,3.49,5.04
01/03/24,04:10,2024-01-03 04:10:00,50.21,99.9,2.85,5.91
01/03/24,04:20,2024-01-03 04:20:00,50.19,100,5.24,10.89
01/03/24,04:30,2024-01-03 04:30:00,50.49,100,4.88,9.06
01/03/24,04:40,2024-01-03 04:40:00,50.41,100,3.06,7.59
01/03/24,04:50,2024-01-03 04:50:00,50.4,100,5.11,7.96
01/03/24,05:00,2024-01-03 05:00:00,50.58,100,8.16,9.42
01/03/24,05:10,2024-01-03 05:10:00,50.59,100,8.04,9.64
01/03/24,05:20,2024-01-03 05:20:00,50.52,100,7.67,11.25
01/03/24,05:30,2024-01-03 05:30:00,50.52,100,8.87,11.4
01/03/24,05:40,2024-01-03 05:40:00,50.47,100,9.98,13.59
01/03/24,05:50,2024-01-03 05:50:00,50.41,100,8.74,12.42
01/03/24,06:00,2024-01-03 06:00:00,50.34,100,8.39,11.76
01/03/24,06:10,2024-01-03 06:10:00,50.14,99.9,9.01,14.39
01/03/24,06:20,2024-01-03 06:20:00,50,99.3,10.14,14.53
01/03/24,06:30,2024-01-03 06:30:00,50.29,93.7,10.07,14.1
01/03/24,06:40,2024-01-03 06:40:00,50.56,90.4,8.84,14.47
01/03/24,06:50,2024-01-03 06:50:00,50.39,91.1,5.98,10.96
01/03/24,07:00,2024-01-03 07:00:00,50.47,91.5,6.23,12.64
01/03/24,07:10,2024-01-03 07:10:00,50.36,92.2,3.96,8.11
01/03/24,07:20,2024-01-03 07:20:00,50.05,94.1,0.84,2.27
01/03/24,07:30,2024-01-03 07:30:00,49.97,95.1,2.31,3.65
01/03/24,07:40,2024-01-03 07:40:00,49.46,95.8,1.89,3.36
01/03/24,07:50,2024-01-03 07:50:00,49.27,96.4,1.73,2.42
01/03/24,08:00,2024-01-03 08:00:00,49.69,96.7,0.67,1.9
01/03/24,08:10,2024-01-03 08:10:00,50.1,96.3,2.23,3.21
01/03/24,08:20,2024-01-03 08:20:00,50.15,97.4,1.88,2.92
01/03/24,08:30,2024-01-03 08:30:00,49.89,97.8,2.08,3.29
01/03/24,08:40,2024-01-03 08:40:00,49.98,98.2,0.94,2.05
01/03/24,08:50,2024-01-03 08:50:00,50.48,98.1,1.66,3.07
01/03/24,09:00,2024-01-03 09:00:00,51.02,96.5,2.3,4.02
01/03/24,09:10,2024-01-03 09:10:00,51.56,92.9,2.25,5.26
01/03/24,09:20,2024-01-03 09:20:00,51.23,86,4.97,8.77
01/03/24,09:30,2024-01-03 09:30:00,51.75,82.9,6.09,10.96
01/03/24,09:40,2024-01-03 09:40:00,52.14,78.27,5.98,10.38
01/03/24,09:50,2024-01-03 09:50:00,52.4,77.99,7.01,13.15
01/03/24,10:00,2024-01-03 10:00:00,52.66,76.06,6.72,10.89
01/03/24,10:10,2024-01-03 10:10:00,52.55,80.2,6.18,10.89
01/03/24,10:20,2024-01-03 10:20:00,52.57,79.17,8.69,14.17
01/03/24,10:30,2024-01-03 10:30:00,52.87,74.72,6.53,13.23
01/03/24,10:40,2024-01-03 10:40:00,53.73,70.33,6.58,11.47
01/03/24,10:50,2024-01-03 10:50:00,54.14,70.14,9.45,15.86
01/03/24,11:00,2024-01-03 11:00:00,54.09,70.95,9.57,18.12
01/03/24,11:10,2024-01-03 11:10:00,54.25,70.25,7.87,15.49
01/03/24,11:20,2024-01-03 11:20:00,54.41,71.18,11.24,21.92
01/03/24,11:30,2024-01-03 11:30:00,54.53,71.17,11.92,17.39
01/03/24,11:40,2024-01-03 11:40:00,55.6,65.98,10.66,19.58
01/03/24,11:50,2024-01-03 11:50:00,55.59,63.55,10.79,19.07
01/03/24,12:00,2024-01-03 12:00:00,55.53,62.29,11.52,19.36
01/03/24,12:10,2024-01-03 12:10:00,55.76,62.51,10.85,21.26
01/03/24,12:20,2024-01-03 12:20:00,55.82,62.86,13.56,25.5
01/03/24,12:30,2024-01-03 12:30:00,55.57,63.21,12.83,23.25
01/03/24,12:40,2024-01-03 12:40:00,55.73,64.84,16.05,26.16
01/03/24,12:50,2024-01-03 12:50:00,56.02,64.9,14.12,22.94
01/03/24,13:00,2024-01-03 13:00:00,55.59,65.21,16.05,28.57
01/03/24,13:10,2024-01-03 13:10:00,56,65.06,13.89,23.53
01/03/24,13:20,2024-01-03 13:20:00,55.99,62.84,17.91,27.98
01/03/24,13:30,2024-01-03 13:30:00,55.82,67.07,19.44,27.03
01/03/24,13:40,2024-01-03 13:40:00,56.61,66.03,12.29,24.7
01/03/24,13:50,2024-01-03 13:50:00,56.3,65.07,16.9,26.83
01/03/24,14:00,2024-01-03 14:00:00,56.34,65.79,18.6,27.03
01/03/24,14:10,2024-01-03 14:10:00,56.3,64.82,18.27,27.55
01/03/24,14:20,2024-01-03 14:20:00,56.44,63.72,18.35,29.3
01/03/24,14:30,2024-01-03 14:30:00,56.56,64.98,18.83,27.62
01/03/24,14:40,2024-01-03 14:40:00,56.34,65.76,15.77,27.98
01/03/24,14:50,2024-01-03 14:50:00,56.26,64.16,18.06,29.3
01/03/24,15:00,2024-01-03 15:00:00,56.45,63.51,19.07,27.55
01/03/24,15:10,2024-01-03 15:10:00,56.8,63.46,14.14,24.85
01/03/24,15:20,2024-01-03 15:20:00,56.86,63.03,13.34,25.72
01/03/24,15:30,2024-01-03 15:30:00,56.45,65.46,13.22,27.03
01/03/24,15:40,2024-01-03 15:40:00,56.58,64.78,12.53,22.36
01/03/24,15:50,2024-01-03 15:50:00,56.45,65.08,14.88,27.47
01/03/24,16:00,2024-01-03 16:00:00,56.55,62.54,16.35,25.5
01/03/24,16:10,2024-01-03 16:10:00,56.42,63.68,15.39,25.72
01/03/24,16:20,2024-01-03 16:20:00,56.25,63.73,13.6,22.29
01/03/24,16:30,2024-01-03 16:30:00,56.51,59.41,15.69,25.06
01/03/24,16:40,2024-01-03 16:40:00,56.1,62.4,14.17,25.5
01/03/24,16:50,2024-01-03 16:50:00,55.78,63.26,15.35,24.48
01/03/24,17:00,2024-01-03 17:00:00,55.59,63.2,15.62,22.43
01/03/24,17:10,2024-01-03 17:10:00,55,67.08,15.27,23.75
01/03/24,17:20,2024-01-03 17:20:00,54.97,65.48,15.26,23.17
01/03/24,17:30,2024-01-03 17:30:00,55.05,63.58,13.69,23.6
01/03/24,17:40,2024-01-03 17:40:00,55.18,61.21,11.65,20.09
01/03/24,17:50,2024-01-03 17:50:00,54.98,62.52,12.6,20.82
01/03/24,18:00,2024-01-03 18:00:00,54.39,63.83,13.11,17.9
01/03/24,18:10,2024-01-03 18:10:00,54.46,61.65,12.8,17.1
01/03/24,18:20,2024-01-03 18:20:00,54.56,58.92,10.32,13.88
01/03/24,18:30,2024-01-03 18:30:00,54.72,56.67,11,14.83
01/03/24,18:40,2024-01-03 18:40:00,54.74,54.9,11.24,16.07
01/03/24,18:50,2024-01-03 18:50:00,54.52,54.93,11.27,17.02
01/03/24,19:00,2024-01-03 19:00:00,54.7,52.34,12.51,19.58
01/03/24,19:10,2024-01-03 19:10:00,54.58,52.15,10.87,17.76
01/03/24,19:20,2024-01-03 19:20:00,54.27,52.63,9.01,15.49
01/03/24,19:30,2024-01-03 19:30:00,54.21,52.7,7.58,10.89
01/03/24,19:40,2024-01-03 19:40:00,54.16,52.41,6.43,9.79
01/03/24,19:50,2024-01-03 19:50:00,54.02,52.47,4.3,8.84
01/03/24,20:00,2024-01-03 20:00:00,53.94,52.43,8.4,15.2
01/03/24,20:10,2024-01-03 20:10:00,53.98,52.87,8.82,13.66
01/03/24,20:20,2024-01-03 20:20:00,53.52,54.85,8.12,12.64
01/03/24,20:30,2024-01-03 20:30:00,53.31,55.89,8.93,13.88
01/03/24,20:40,2024-01-03 20:40:00,53.23,57.22,10.65,16.88
01/03/24,20:50,2024-01-03 20:50:00,52.97,58.76,12.28,16.59
01/03/24,21:00,2024-01-03 21:00:00,53.12,59.24,13.72,18.85
01/03/24,21:10,2024-01-03 21:10:00,53.11,59.06,15.62,22.58
01/03/24,21:20,2024-01-03 21:20:00,53.39,56.56,15.42,22.72
01/03/24,21:30,2024-01-03 21:30:00,53.17,56.03,13.74,21.77
01/03/24,21:40,2024-01-03 21:40:00,52.93,56.22,11.95,16.95
01/03/24,21:50,2024-01-03 21:50:00,52.74,56.96,9.74,13.66
01/03/24,22:00,2024-01-03 22:00:00,52.65,57.4,9.98,17.46
01/03/24,22:10,2024-01-03 22:10:00,52.79,58.6,9.5,16.22
01/03/24,22:20,2024-01-03 22:20:00,52.32,60.17,5.32,12.86
01/03/24,22:30,2024-01-03 22:30:00,50.71,64.69,5.81,7.16
01/03/24,22:40,2024-01-03 22:40:00,50.8,65.29,7.08,9.5
01/03/24,22:50,2024-01-03 22:50:00,50.88,66.15,9.34,11.98
01/03/24,23:00,2024-01-03 23:00:00,50.43,69.56,9.57,11.1
01/03/24,23:10,2024-01-03 23:10:00,50.02,71.56,7.94,10.45
01/03/24,23:20,2024-01-03 23:20:00,50.1,72.2,8.94,13.01
01/03/24,23:30,2024-01-03 23:30:00,50.1,72.18,11.51,14.25
01/03/24,23:40,2024-01-03 23:40:00,50.24,70.48,9.82,13.23
01/03/24,23:50,2024-01-03 23:50:00,50.5,68.68,9.79,12.86
01/04/24,00:00,2024-01-04 00:00:00,49.71,70.33,5.75,10.45
01/04/24,00:10,2024-01-04 00:10:00,49.42,70.1,7.42,10.96
01/04/24,00:20,2024-01-04 00:20:00,49.83,67.25,6.8,9.57
01/04/24,00:30,2024-01-04 00:30:00,49.32,68.77,4.53,7.38
01/04/24,00:40,2024-01-04 00:40:00,49.38,67.44,4.87,6.65
01/04/24,00:50,2024-01-04 00:50:00,49.81,65.06,5.34,7.24
01/04/24,01:00,2024-01-04 01:00:00,49.51,66.34,4.68,7.24
01/04/24,01:10,2024-01-04 01:10:00,48.29,69.29,3.89,5.41
01/04/24,01:20,2024-01-04 01:20:00,48.14,69.45,4.66,7.16
01/04/24,01:30,2024-01-04 01:30:00,47.43,71.4,5.88,7.96
01/04/24,01:40,2024-01-04 01:40:00,47.87,69.97,8.09,11.02
01/04/24,01:50,2024-01-04 01:50:00,48.13,68.7,8.74,10.89
01/04/24,02:00,2024-01-04 02:00:00,47.63,69.59,8.86,12.28
01/04/24,02:10,2024-01-04 02:10:00,47.58,69.09,10.74,13.44
01/04/24,02:20,2024-01-04 02:20:00,46.63,71.39,8.45,11.98
01/04/24,02:30,2024-01-04 02:30:00,46.74,70.14,8.08,11.62
01/04/24,02:40,2024-01-04 02:40:00,47.3,67.05,10.58,14.61
01/04/24,02:50,2024-01-04 02:50:00,47.41,66.13,12.01,16.51
01/04/24,03:00,2024-01-04 03:00:00,47.47,65.54,11.44,14.98
01/04/24,03:10,2024-01-04 03:10:00,46.91,66.88,8.25,12.06
01/04/24,03:20,2024-01-04 03:20:00,48.04,62.79,7.38,11.54
01/04/24,03:30,2024-01-04 03:30:00,48.99,59.31,6.66,11.84
01/04/24,03:40,2024-01-04 03:40:00,49.08,58.81,5.47,8.91
01/04/24,03:50,2024-01-04 03:50:00,49.19,58.07,6.78,9.21
01/04/24,04:00,2024-01-04 04:00:00,49.32,57.51,4.98,8.91
01/04/24,04:10,2024-01-04 04:10:00,49.39,57.2,4.2,6.72
01/04/24,04:20,2024-01-04 04:20:00,49.54,55.91,4.64,7.38
01/04/24,04:30,2024-01-04 04:30:00,49.62,55.58,6.65,11.02
01/04/24,04:40,2024-01-04 04:40:00,48.94,57.36,4.98,7.96
01/04/24,04:50,2024-01-04 04:50:00,48.27,59.06,4.3,5.63
01/04/24,05:00,2024-01-04 05:00:00,48.47,58.65,6.41,9.27
01/04/24,05:10,2024-01-04 05:10:00,48.55,58.66,6.5,7.96
01/04/24,05:20,2024-01-04 05:20:00,48.81,57.81,6.65,8.11
01/04/24,05:30,2024-01-04 05:30:00,48.51,58.73,6.93,8.33
01/04/24,05:40,2024-01-04 05:40:00,48.25,59.23,7.44,9.42
01/04/24,05:50,2024-01-04 05:50:00,47.93,59.71,6.51,8.77
01/04/24,06:00,2024-01-04 06:00:00,48.17,59.19,6.19,8.99
01/04/24,06:10,2024-01-04 06:10:00,48.36,59.31,6.73,9.34
01/04/24,06:20,2024-01-04 06:20:00,48.52,58.26,7.15,9.34
01/04/24,06:30,2024-01-04 06:30:00,48.47,58.27,6.24,8.84
01/04/24,06:40,2024-01-04 06:40:00,48.84,57.66,5.71,7.59
01/04/24,06:50,2024-01-04 06:50:00,48.87,57.95,6.2,8.84
01/04/24,07:00,2024-01-04 07:00:00,48.72,57.66,7.5,10.08
01/04/24,07:10,2024-01-04 07:10:00,48.51,57.82,8.84,11.02
01/04/24,07:20,2024-01-04 07:20:00,47.71,59.9,8.65,11.62
01/04/24,07:30,2024-01-04 07:30:00,47.8,59.85,5.28,8.84
01/04/24,07:40,2024-01-04 07:40:00,48.17,59.31,5.57,9.64
01/04/24,07:50,2024-01-04 07:50:00,48.63,58.65,7.08,12.13
01/04/24,08:00,2024-01-04 08:00:00,49.6,56.64,8.3,12.28
01/04/24,08:10,2024-01-04 08:10:00,49.42,57.56,6.43,9.64
01/04/24,08:20,2024-01-04 08:20:00,49.62,57.77,5.81,8.48
01/04/24,08:30,2024-01-04 08:30:00,50.12,56.85,7.09,12.13
01/04/24,08:40,2024-01-04 08:40:00,50.84,55.82,6.04,11.84
01/04/24,08:50,2024-01-04 08:50:00,51.18,55.35,7.31,12.78
01/04/24,09:00,2024-01-04 09:00:00,51.22,55.55,6.66,10.16
01/04/24,09:10,2024-01-04 09:10:00,51.32,55.12,9.26,12.86
01/04/24,09:20,2024-01-04 09:20:00,51.37,55.25,10.13,16.81
01/04/24,09:30,2024-01-04 09:30:00,51.42,55.18,9.54,14.76
01/04/24,09:40,2024-01-04 09:40:00,51.63,54.6,9.59,17.02
01/04/24,09:50,2024-01-04 09:50:00,51.76,54.8,6.95,12.2
01/04/24,10:00,2024-01-04 10:00:00,51.82,55.07,9.97,14.53
01/04/24,10:10,2024-01-04 10:10:00,51.71,55.49,11.48,18.19
01/04/24,10:20,2024-01-04 10:20:00,51.71,55.56,11.42,16.95
01/04/24,10:30,2024-01-04 10:30:00,51.84,56.07,10.74,14.69
01/04/24,10:40,2024-01-04 10:40:00,52.12,55.51,14.39,22.14
01/04/24,10:50,2024-01-04 10:50:00,52.39,55.84,10.83,16.88
01/04/24,11:00,2024-01-04 11:00:00,53.05,55.13,10.27,15.93
01/04/24,11:10,2024-01-04 11:10:00,53.27,53.58,11.8,15.64
01/04/24,11:20,2024-01-04 11:20:00,53.61,52.72,12.27,16.59
01/04/24,11:30,2024-01-04 11:30:00,53.86,52.46,12.43,18.12
01/04/24,11:40,2024-01-04 11:40:00,53.77,51.87,15.14,18.49
01/04/24,11:50,2024-01-04 11:50:00,53.88,51.39,11.95,17.83
01/04/24,12:00,2024-01-04 12:00:00,54.14,50.84,9.34,13.81
01/04/24,12:10,2024-01-04 12:10:00,54.34,51.17,8.48,13.3
01/04/24,12:20,2024-01-04 12:20:00,54.55,50.93,8.53,12.57
01/04/24,12:30,2024-01-04 12:30:00,54.15,51.55,12.38,17.98
01/04/24,12:40,2024-01-04 12:40:00,54.51,51.41,16.6,22.07
01/04/24,12:50,2024-01-04 12:50:00,54.72,50.37,19.36,26.3
01/04/24,13:00,2024-01-04 13:00:00,55.42,48.9,16.86,22.87
01/04/24,13:10,2024-01-04 13:10:00,56.12,48.14,16.55,26.68
01/04/24,13:20,2024-01-04 13:20:00,56.42,46.66,19.07,27.47
01/04/24,13:30,2024-01-04 13:30:00,56.51,45.75,20.44,27.84
01/04/24,13:40,2024-01-04 13:40:00,56.78,45.67,16.69,23.6
01/04/24,13:50,2024-01-04 13:50:00,56.58,45.72,18.85,23.38
01/04/24,14:00,2024-01-04 14:00:00,56.71,45.91,14.31,20.97
01/04/24,14:10,2024-01-04 14:10:00,57.13,45.44,13.78,20.17
01/04/24,14:20,2024-01-04 14:20:00,56.99,44.61,17.38,22.21
01/04/24,14:30,2024-01-04 14:30:00,57.15,44.81,13.19,18.49
01/04/24,14:40,2024-01-04 14:40:00,57.84,44.79,9.74,14.61
01/04/24,14:50,2024-01-04 14:50:00,57.66,44.21,10.84,15.2
01/04/24,15:00,2024-01-04 15:00:00,57.48,44.51,12.58,16.66
01/04/24,15:10,2024-01-04 15:10:00,57.49,44.49,12.54,16.95
01/04/24,15:20,2024-01-04 15:20:00,57.34,44.45,11.73,15.27
01/04/24,15:30,2024-01-04 15:30:00,57.43,44.3,9.79,13.23
01/04/24,15:40,2024-01-04 15:40:00,57.52,43.47,9.13,12.86
01/04/24,15:50,2024-01-04 15:50:00,57.35,43.13,6.06,8.48
01/04/24,16:00,2024-01-04 16:00:00,57.34,42.38,7,9.13
01/04/24,16:10,2024-01-04 16:10:00,57.3,44.05,6.89,9.5
01/04/24,16:20,2024-01-04 16:20:00,57.27,44.77,5.04,7.74
01/04/24,16:30,2024-01-04 16:30:00,57.03,45.74,5.97,8.26
01/04/24,16:40,2024-01-04 16:40:00,56.77,46.04,3.19,4.82
01/04/24,16:50,2024-01-04 16:50:00,56.67,46.54,4.98,6.13
01/04/24,17:00,2024-01-04 17:00:00,56.19,47.68,2.64,5.99
01/04/24,17:10,2024-01-04 17:10:00,56.08,47.43,2.21,3.36
01/04/24,17:20,2024-01-04 17:20:00,56.25,46.98,3.99,7.01
01/04/24,17:30,2024-01-04 17:30:00,55.56,49.87,5.99,8.48
01/04/24,17:40,2024-01-04 17:40:00,54.75,53.69,4.79,11.18
01/04/24,17:50,2024-01-04 17:50:00,54.09,54.39,4.1,7.46
01/04/24,18:00,2024-01-04 18:00:00,54.23,53.34,6.2,9.42
01/04/24,18:10,2024-01-04 18:10:00,54.54,52.9,4.63,6.57
01/04/24,18:20,2024-01-04 18:20:00,55.26,50.13,4.8,6.5
01/04/24,18:30,2024-01-04 18:30:00,55.59,47.38,7.46,9.79
01/04/24,18:40,2024-01-04 18:40:00,54.17,50.11,6.33,8.91
01/04/24,18:50,2024-01-04 18:50:00,53.97,47.94,7.64,10.38
01/04/24,19:00,2024-01-04 19:00:00,53.32,50.09,3.06,5.85
01/04/24,19:10,2024-01-04 19:10:00,52.59,50.51,2.83,6.13
01/04/24,19:20,2024-01-04 19:20:00,53.06,47.95,5.34,8.04
01/04/24,19:30,2024-01-04 19:30:00,53.75,41.64,4.11,6.28
01/04/24,19:40,2024-01-04 19:40:00,54.04,42.09,4.97,6.94
01/04/24,19:50,2024-01-04 19:50:00,52.7,46.55,4.55,6.43
01/04/24,20:00,2024-01-04 20:00:00,53.22,43.49,3.83,6.79
01/04/24,20:10,2024-01-04 20:10:00,53.66,41.6,2.96,5.26
01/04/24,20:20,2024-01-04 20:20:00,53.6,41.05,2.89,3.88
01/04/24,20:30,2024-01-04 20:30:00,53.49,41.39,5.34,6.28
01/04/24,20:40,2024-01-04 20:40:00,53.34,42.09,6.03,7.46
01/04/24,20:50,2024-01-04 20:50:00,52,45.79,1.47,4.53
01/04/24,21:00,2024-01-04 21:00:00,51.53,46.46,1.9,3.51
01/04/24,21:10,2024-01-04 21:10:00,51.83,45.84,3.56,4.82
01/04/24,21:20,2024-01-04 21:20:00,52.95,42.15,3.81,4.97
01/04/24,21:30,2024-01-04 21:30:00,52.96,42.18,4.76,6.13
01/04/24,21:40,2024-01-04 21:40:00,52.89,42.01,5.28,6.87
01/04/24,21:50,2024-01-04 21:50:00,52.33,43.48,6.61,8.4
01/04/24,22:00,2024-01-04 22:00:00,51.87,44.4,8.22,10.45
01/04/24,22:10,2024-01-04 22:10:00,51.18,45.69,6.19,10.08
01/04/24,22:20,2024-01-04 22:20:00,51.37,45.58,6.48,9.06
01/04/24,22:30,2024-01-04 22:30:00,52.67,41.81,8.26,10.23
01/04/24,22:40,2024-01-04 22:40:00,51.97,43.28,8.6,9.5
01/04/24,22:50,2024-01-04 22:50:00,51.98,42.79,6.23,10.01
01/04/24,23:00,2024-01-04 23:00:00,51.02,44.95,2.96,5.26
01/04/24,23:10,2024-01-04 23:10:00,51.47,42.77,4.19,6.65
01/04/24,23:20,2024-01-04 23:20:00,52.2,40.73,6.35,9.13
01/04/24,23:30,2024-01-04 23:30:00,51.95,40.9,4.63,7.59
01/04/24,23:40,2024-01-04 23:40:00,51.49,41.6,3.98,6.43
01/04/24,23:50,2024-01-04 23:50:00,52.45,39.53,6.31,10.3
01/05/24,00:00,2024-01-05 00:00:00,52.52,39.03,7.73,10.38
01/05/24,00:10,2024-01-05 00:10:00,52.4,39.1,5.75,7.74
01/05/24,00:20,2024-01-05 00:20:00,52.56,38.14,7.03,8.26
01/05/24,00:30,2024-01-05 00:30:00,52.47,37.75,6.7,8.11
01/05/24,00:40,2024-01-05 00:40:00,52.55,37.07,5.9,7.74
01/05/24,00:50,2024-01-05 00:50:00,52.81,36.39,5.83,8.62
01/05/24,01:00,2024-01-05 01:00:00,52.46,36.69,6.44,9.5
01/05/24,01:10,2024-01-05 01:10:00,52.64,35.97,6.95,8.62
01/05/24,01:20,2024-01-05 01:20:00,53.31,34.42,6.81,8.69
01/05/24,01:30,2024-01-05 01:30:00,52.65,35.94,4.86,6.21
01/05/24,01:40,2024-01-05 01:40:00,52.73,36.11,6.89,9.13
01/05/24,01:50,2024-01-05 01:50:00,51.08,40.86,4.15,7.38
01/05/24,02:00,2024-01-05 02:00:00,49.47,41.71,2.15,4.1
01/05/24,02:10,2024-01-05 02:10:00,53.51,33.19,4.07,4.82
01/05/24,02:20,2024-01-05 02:20:00,53.74,32.69,3.64,5.26
01/05/24,02:30,2024-01-05 02:30:00,52.1,36.97,4.53,5.56
01/05/24,02:40,2024-01-05 02:40:00,50.13,42.03,2.53,3.8
01/05/24,02:50,2024-01-05 02:50:00,48.67,44.94,3.35,3.8
01/05/24,03:00,2024-01-05 03:00:00,49.42,42.21,2.13,3.8
01/05/24,03:10,2024-01-05 03:10:00,50.32,39.77,1.13,2.64
01/05/24,03:20,2024-01-05 03:20:00,50.97,38.55,0.29,1.68
01/05/24,03:30,2024-01-05 03:30:00,50.54,39.67,1.05,1.9
01/05/24,03:40,2024-01-05 03:40:00,49.97,40.51,1.44,1.97
01/05/24,03:50,2024-01-05 03:50:00,50.37,39.48,0.46,1.39
01/05/24,04:00,2024-01-05 04:00:00,50.14,40.06,1.28,2.42
01/05/24,04:10,2024-01-05 04:10:00,49.69,41.35,1.84,2.77
01/05/24,04:20,2024-01-05 04:20:00,51.34,37.8,2.02,3.14
01/05/24,04:30,2024-01-05 04:30:00,49.38,44.53,1.09,2.42
01/05/24,04:40,2024-01-05 04:40:00,47.54,47.64,3.95,5.11
01/05/24,04:50,2024-01-05 04:50:00,48.31,44.53,2.12,3.58
01/05/24,05:00,2024-01-05 05:00:00,49.34,43.22,2.7,3.8
01/05/24,05:10,2024-01-05 05:10:00,47.07,49.99,2.81,4.1
01/05/24,05:20,2024-01-05 05:20:00,47.48,47.48,2.17,3.8
01/05/24,05:30,2024-01-05 05:30:00,47.04,50.52,3.91,4.82
01/05/24,05:40,2024-01-05 05:40:00,45.68,54.21,3.6,4.23
01/05/24,05:50,2024-01-05 05:50:00,45.5,54.15,1.27,3.29
01/05/24,06:00,2024-01-05 06:00:00,48.07,45.75,3.15,4.75
01/05/24,06:10,2024-01-05 06:10:00,47.59,49.31,2.49,4.17
01/05/24,06:20,2024-01-05 06:20:00,46.54,53.12,2.46,3.65
01/05/24,06:30,2024-01-05 06:30:00,46.26,54.2,3.19,4.1
01/05/24,06:40,2024-01-05 06:40:00,45.8,54.5,3.15,3.95
01/05/24,06:50,2024-01-05 06:50:00,48.91,44.15,2.67,4.53
01/05/24,07:00,2024-01-05 07:00:00,49.79,42.51,2.64,4.23
01/05/24,07:10,2024-01-05 07:10:00,50.09,42.2,3.52,5.41
01/05/24,07:20,2024-01-05 07:20:00,49.24,44.38,2.17,4.67
01/05/24,07:30,2024-01-05 07:30:00,49.01,45.25,2.67,3.88
01/05/24,07:40,2024-01-05 07:40:00,50.27,41.76,2.78,4.45
01/05/24,07:50,2024-01-05 07:50:00,49.11,45.61,2.59,4.6
01/05/24,08:00,2024-01-05 08:00:00,48.85,45.15,3.12,4.89
01/05/24,08:10,2024-01-05 08:10:00,50.34,42.04,3.08,4.53
01/05/24,08:20,2024-01-05 08:20:00,47.97,55.72,3.62,5.34
01/05/24,08:30,2024-01-05 08:30:00,45.88,59.26,1.64,2.77
01/05/24,08:40,2024-01-05 08:40:00,49.52,47.12,1.85,3.51
01/05/24,08:50,2024-01-05 08:50:00,49.46,49.04,2.01,5.91
01/05/24,09:00,2024-01-05 09:00:00,49.76,46.94,1.66,3.29
01/05/24,09:10,2024-01-05 09:10:00,50.26,48.63,1.81,3.65
01/05/24,09:20,2024-01-05 09:20:00,49.11,57.38,2.55,3.73
01/05/24,09:30,2024-01-05 09:30:00,52.36,51.74,1.74,4.97
01/05/24,09:40,2024-01-05 09:40:00,51.81,54.94,2.92,5.41
01/05/24,09:50,2024-01-05 09:50:00,53.61,49.31,3.59,5.34
01/05/24,10:00,2024-01-05 10:00:00,54.37,46.24,2.92,4.38
01/05/24,10:10,2024-01-05 10:10:00,54.8,44.98,2.51,4.02
01/05/24,10:20,2024-01-05 10:20:00,55.96,44.31,2.9,6.06
01/05/24,10:30,2024-01-05 10:30:00,56.79,45.11,2.32,4.89
01/05/24,10:40,2024-01-05 10:40:00,57.12,44.37,3.21,7.24
01/05/24,10:50,2024-01-05 10:50:00,57.19,44.57,4.28,6.79
01/05/24,11:00,2024-01-05 11:00:00,57.61,43.45,2.89,6.21
01/05/24,11:10,2024-01-05 11:10:00,58.3,37.57,5.63,8.55
01/05/24,11:20,2024-01-05 11:20:00,58.87,36.83,3.85,8.11
01/05/24,11:30,2024-01-05 11:30:00,59.59,35.69,4.75,10.59
01/05/24,11:40,2024-01-05 11:40:00,60.38,35.27,6.12,9.72
01/05/24,11:50,2024-01-05 11:50:00,60.94,35.56,5.45,10.38
01/05/24,12:00,2024-01-05 12:00:00,61.29,34.28,8.55,13.88
01/05/24,12:10,2024-01-05 12:10:00,61.57,35.34,7.72,12.13
01/05/24,12:20,2024-01-05 12:20:00,62.68,34.11,9.92,19.14
01/05/24,12:30,2024-01-05 12:30:00,62.58,33.5,13.81,18.63
01/05/24,12:40,2024-01-05 12:40:00,62.42,33.65,13.22,17.83
01/05/24,12:50,2024-01-05 12:50:00,62.51,32.91,13.63,18.12
01/05/24,13:00,2024-01-05 13:00:00,62.96,32.85,7.3,12.28
01/05/24,13:10,2024-01-05 13:10:00,63.65,32.27,6.64,11.47
01/05/24,13:20,2024-01-05 13:20:00,64.31,31.53,10.42,16.59
01/05/24,13:30,2024-01-05 13:30:00,63.7,30.64,13.63,18.49
01/05/24,13:40,2024-01-05 13:40:00,63.72,33.37,12.76,16.22
01/05/24,13:50,2024-01-05 13:50:00,62.3,47.51,6.82,14.32
01/05/24,14:00,2024-01-05 14:00:00,61.66,47.48,7.24,13.01
01/05/24,14:10,2024-01-05 14:10:00,61,51.96,6.59,11.69
01/05/24,14:20,2024-01-05 14:20:00,60.98,55.28,7.88,12.78
01/05/24,14:30,2024-01-05 14:30:00,60.94,53.17,6.69,10.96
01/05/24,14:40,2024-01-05 14:40:00,61.62,52.35,8.39,15.05
01/05/24,14:50,2024-01-05 14:50:00,60.11,52.96,11.42,14.69
01/05/24,15:00,2024-01-05 15:00:00,60.61,51.75,9.35,13.01
01/05/24,15:10,2024-01-05 15:10:00,61.17,49.82,9.1,12.49
01/05/24,15:20,2024-01-05 15:20:00,61.55,49.61,6.58,10.3
01/05/24,15:30,2024-01-05 15:30:00,61.39,50.58,1.74,4.38
